id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Bcell|Bcell	Bcell|HighPseudotime_tumour	Bcell|LowPseudotime_tumour	Bcell|MidPseudotime_tumour	Bcell|Myeloid	Bcell|Stromal	Bcell|Tcell	HighPseudotime_tumour|Bcell	HighPseudotime_tumour|HighPseudotime_tumour	HighPseudotime_tumour|LowPseudotime_tumour	HighPseudotime_tumour|MidPseudotime_tumour	HighPseudotime_tumour|Myeloid	HighPseudotime_tumour|Stromal	HighPseudotime_tumour|Tcell	LowPseudotime_tumour|Bcell	LowPseudotime_tumour|HighPseudotime_tumour	LowPseudotime_tumour|LowPseudotime_tumour	LowPseudotime_tumour|MidPseudotime_tumour	LowPseudotime_tumour|Myeloid	LowPseudotime_tumour|Stromal	LowPseudotime_tumour|Tcell	MidPseudotime_tumour|Bcell	MidPseudotime_tumour|HighPseudotime_tumour	MidPseudotime_tumour|LowPseudotime_tumour	MidPseudotime_tumour|MidPseudotime_tumour	MidPseudotime_tumour|Myeloid	MidPseudotime_tumour|Stromal	MidPseudotime_tumour|Tcell	Myeloid|Bcell	Myeloid|HighPseudotime_tumour	Myeloid|LowPseudotime_tumour	Myeloid|MidPseudotime_tumour	Myeloid|Myeloid	Myeloid|Stromal	Myeloid|Tcell	Stromal|Bcell	Stromal|HighPseudotime_tumour	Stromal|LowPseudotime_tumour	Stromal|MidPseudotime_tumour	Stromal|Myeloid	Stromal|Stromal	Stromal|Tcell	Tcell|Bcell	Tcell|HighPseudotime_tumour	Tcell|LowPseudotime_tumour	Tcell|MidPseudotime_tumour	Tcell|Myeloid	Tcell|Stromal	Tcell|Tcell
CPI-SS02928C71A	PDGFB_LRP1	simple:P01127	simple:Q07954	PDGFB	LRP1	True	False	True	I2D,InnateDB-All	False	0.06	0.098	0.073	0.143	0.369	1.032	0.014	0.281	0.319	0.294	0.364	0.59	1.252	0.235	0.168	0.206	0.181	0.251	0.477	1.14	0.122	0.227	0.266	0.24	0.311	0.536	1.199	0.181	0.288	0.326	0.301	0.372	0.597	1.26	0.242	0.153	0.191	0.165	0.236	0.462	1.124	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	True	False	True	I2D,InnateDB-All	False	0.174	0.212	0.187	0.257	0.483	1.146	0.128	1.84	1.878	1.853	1.923	2.149	2.812	1.794	2.105	2.143	2.118	2.188	2.414	3.076	2.059	1.909	1.947	1.921	1.992	2.218	2.88	1.862	0.755	0.793	0.768	0.838	1.064	1.727	0.709	2.195	2.233	2.208	2.278	2.504	3.167	2.149	0.585	0.623	0.597	0.668	0.893	1.556	0.538
CPI-SS014958F32	LGALS9_CD47	simple:O00182	simple:Q08722	LGALS9	CD47	True	False	True	InnateDB-All	False	2.714	3.041	2.489	3.055	2.956	2.911	2.478	2.673	3.001	2.448	3.014	2.915	2.87	2.437	2.368	2.695	2.143	2.709	2.61	2.565	2.132	2.474	2.801	2.249	2.815	2.715	2.671	2.238	4.375	4.703	4.15	4.716	4.617	4.572	4.139	2.544	2.872	2.32	2.885	2.786	2.741	2.309	3.082	3.409	2.857	3.422	3.323	3.279	2.846
CPI-SS0339AE950	SIRPA_CD47	simple:P78324	simple:Q08722	SIRPA	CD47	False	True	True	curated	False	2.088	2.415	1.863	2.429	2.33	2.285	1.852	2.248	2.576	2.023	2.589	2.49	2.445	2.013	2.191	2.518	1.966	2.531	2.432	2.388	1.955	2.154	2.481	1.929	2.495	2.395	2.351	1.918	3.214	3.542	2.989	3.555	3.456	3.411	2.979	2.22	2.547	1.995	2.56	2.461	2.417	1.984	2.015	2.342	1.79	2.355	2.256	2.212	1.779
CPI-SS0A9FB762A	LGALS9_PTPRK	simple:O00182	simple:Q15262	LGALS9	PTPRK	True	False	True	InnateDB-All	False	0.815	2.697	1.832	2.224	0.88	1.595	0.872	0.775	2.656	1.791	2.183	0.839	1.554	0.831	0.469	2.351	1.486	1.878	0.534	1.249	0.526	0.575	2.456	1.592	1.984	0.64	1.355	0.632	2.477	4.358	3.493	3.885	2.541	3.256	2.533	0.646	2.527	1.662	2.055	0.71	1.425	0.702	1.183	3.064	2.2	2.592	1.247	1.962	1.24
CPI-SS0472C478C	BMP7_PTPRK	simple:P18075	simple:Q15262	BMP7	PTPRK	True	False	True	InnateDB-All	False	0.167	2.049	1.184	1.576	0.232	0.947	0.224	0.437	2.318	1.453	1.845	0.501	1.216	0.493	0.499	2.38	1.516	1.908	0.563	1.278	0.555	0.469	2.35	1.486	1.878	0.534	1.249	0.526	0.132	2.013	1.148	1.541	0.196	0.911	0.188	0.188	2.069	1.204	1.596	0.252	0.967	0.244	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CB863B46	WNT5A_PTPRK	simple:P41221	simple:Q15262	WNT5A	PTPRK	True	False	True	InnateDB-All	False	0.23	2.111	1.247	1.639	0.295	1.009	0.287	0.235	2.116	1.252	1.644	0.299	1.014	0.292	0.556	2.437	1.573	1.965	0.621	1.335	0.613	0.319	2.201	1.336	1.728	0.384	1.099	0.376	0.32	2.201	1.336	1.728	0.384	1.099	0.376	0.428	2.309	1.445	1.837	0.492	1.207	0.485	0.144	2.025	1.161	1.553	0.208	0.923	0.201
CPI-SS002DF6C31	LGALS9_SLC1A5	simple:O00182	simple:Q15758	LGALS9	SLC1A5	True	False	True	I2D,InnateDB-All	False	1.539	2.37	1.876	1.835	1.236	1.39	1.628	1.498	2.329	1.835	1.795	1.196	1.349	1.587	1.193	2.024	1.53	1.489	0.89	1.044	1.282	1.299	2.13	1.636	1.595	0.996	1.15	1.388	3.2	4.031	3.537	3.497	2.898	3.051	3.289	1.37	2.201	1.706	1.666	1.067	1.22	1.458	1.907	2.738	2.243	2.203	1.604	1.758	1.995
CPI-SS08877A081	LGALS9_COLEC12	simple:O00182	simple:Q5KU26	LGALS9	COLEC12	True	False	True	InnateDB-All	False	0.0	0.743	0.71	0.762	1.0	1.268	0.0	0.0	0.702	0.669	0.721	0.96	1.228	0.0	0.0	0.397	0.364	0.416	0.654	0.922	0.0	0.0	0.503	0.47	0.522	0.76	1.028	0.0	0.0	2.404	2.371	2.423	2.662	2.93	0.0	0.0	0.573	0.54	0.592	0.831	1.099	0.0	0.0	1.111	1.077	1.129	1.368	1.636	0.0
CPI-SS0E23CEB91	LGALS9_HAVCR2	simple:O00182	simple:Q8TDQ0	LGALS9	HAVCR2	True	False	True	curated	False	0.79	0.835	0.718	0.711	1.949	0.899	1.403	0.749	0.795	0.677	0.67	1.908	0.858	1.362	0.444	0.489	0.372	0.365	1.603	0.553	1.057	0.55	0.595	0.478	0.471	1.709	0.659	1.163	2.451	2.497	2.379	2.372	3.61	2.56	3.064	0.62	0.666	0.548	0.542	1.779	0.73	1.233	1.158	1.203	1.085	1.079	2.316	1.267	1.77
CPI-SS09C52F54E	LGALS9_SORL1	simple:O00182	simple:Q92673	LGALS9	SORL1	True	False	True	InnateDB-All	False	2.29	1.296	1.191	1.418	1.47	0.901	1.107	2.249	1.255	1.15	1.378	1.429	0.86	1.066	1.944	0.95	0.845	1.072	1.124	0.555	0.761	2.05	1.056	0.951	1.178	1.23	0.661	0.867	3.951	2.957	2.852	3.08	3.131	2.562	2.768	2.12	1.126	1.022	1.249	1.3	0.731	0.937	2.658	1.664	1.559	1.786	1.838	1.269	1.475
CPI-SS083CBFACD	MDK_SORL1	simple:P21741	simple:Q92673	MDK	SORL1	True	False	True	InnateDB-All	False	1.711	0.717	0.612	0.84	0.891	0.322	0.528	3.377	2.383	2.278	2.506	2.557	1.988	2.194	3.642	2.648	2.543	2.77	2.822	2.253	2.459	3.446	2.452	2.347	2.574	2.626	2.057	2.263	2.292	1.298	1.194	1.421	1.472	0.903	1.109	3.732	2.739	2.634	2.861	2.912	2.343	2.549	2.122	1.128	1.023	1.25	1.302	0.733	0.939
CPI-SS0D3C90DDA	WISP3_SORL1	simple:O95389	simple:Q92673	WISP3	SORL1	True	False	True	InnateDB-All	False	1.652	0.658	0.553	0.78	0.832	0.263	0.469	1.622	0.628	0.523	0.75	0.802	0.233	0.439	1.645	0.651	0.546	0.773	0.825	0.256	0.462	1.629	0.635	0.53	0.758	0.809	0.24	0.446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.789	0.796	0.691	0.918	0.969	0.4	0.607	1.611	0.617	0.512	0.739	0.791	0.222	0.428
CPI-SS048346C2B	LGALS9_MRC2	simple:O00182	simple:Q9UBG0	LGALS9	MRC2	True	False	True	InnateDB-All	False	0.719	0.772	0.744	0.741	0.807	1.103	0.737	0.678	0.731	0.703	0.7	0.766	1.062	0.696	0.373	0.426	0.398	0.395	0.461	0.757	0.391	0.479	0.532	0.503	0.501	0.567	0.863	0.497	2.38	2.433	2.405	2.402	2.468	2.764	2.398	0.55	0.603	0.574	0.571	0.637	0.933	0.568	1.087	1.14	1.111	1.108	1.174	1.471	1.105
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	True	False	True	curated	False	0.0	0.045	0.0	0.0	0.119	1.122	0.013	0.0	0.265	0.0	0.0	0.339	1.343	0.234	0.0	0.153	0.0	0.0	0.227	1.23	0.121	0.0	0.212	0.0	0.0	0.286	1.29	0.18	0.0	0.273	0.0	0.0	0.347	1.351	0.241	0.0	0.137	0.0	0.0	0.211	1.215	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	True	False	True	curated	False	0.017	0.21	0.032	0.028	0.301	1.284	0.019	0.238	0.431	0.252	0.249	0.522	1.505	0.239	0.125	0.318	0.139	0.136	0.409	1.392	0.127	0.185	0.377	0.199	0.195	0.468	1.452	0.186	0.246	0.438	0.26	0.256	0.529	1.513	0.247	0.11	0.302	0.124	0.121	0.394	1.377	0.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	True	False	True	curated	False	0.212	0.404	0.226	0.222	0.495	1.479	0.213	0.688	0.88	0.702	0.699	0.972	1.955	0.689	1.316	1.508	1.33	1.327	1.6	2.583	1.317	0.964	1.156	0.978	0.974	1.247	2.231	0.965	0.594	0.787	0.608	0.605	0.878	1.861	0.595	0.668	0.86	0.682	0.678	0.951	1.935	0.669	0.426	0.618	0.44	0.437	0.71	1.693	0.427
CPI-SC033E22B14	PDGFB_PDGFR complex	simple:P01127	complex:PDGFR complex	PDGFB		True	False	True	curated	False	0.0	0.045	0.0	0.0	0.119	1.122	0.013	0.0	0.265	0.0	0.0	0.339	1.343	0.234	0.0	0.153	0.0	0.0	0.227	1.23	0.121	0.0	0.212	0.0	0.0	0.286	1.29	0.18	0.0	0.273	0.0	0.0	0.347	1.351	0.241	0.0	0.137	0.0	0.0	0.211	1.215	0.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS027E12A36	MDK_PTPRZ1	simple:P21741	simple:P23471	MDK	PTPRZ1	True	False	False	curated	False	0.152	0.184	0.188	0.171	0.0	0.0	0.128	1.818	1.85	1.854	1.837	0.0	0.0	1.794	2.082	2.114	2.118	2.102	0.0	0.0	2.059	1.886	1.918	1.922	1.906	0.0	0.0	1.863	0.733	0.765	0.769	0.752	0.0	0.0	0.709	2.173	2.205	2.209	2.192	0.0	0.0	2.149	0.562	0.594	0.598	0.582	0.0	0.0	0.538
CPI-SS04E690D72	PTN_PTPRZ1	simple:P21246	simple:P23471	PTN	PTPRZ1	True	False	False	curated	False	0.049	0.081	0.085	0.069	0.0	0.0	0.025	0.337	0.369	0.374	0.357	0.0	0.0	0.314	0.159	0.191	0.195	0.179	0.0	0.0	0.136	0.111	0.143	0.147	0.13	0.0	0.0	0.087	0.104	0.136	0.14	0.124	0.0	0.0	0.08	0.416	0.448	0.453	0.436	0.0	0.0	0.393	0.03	0.062	0.067	0.05	0.0	0.0	0.007
CPI-SS0193C3064	WNT1_FZD8	simple:P04628	simple:Q9H461	WNT1	FZD8	True	False	True	I2D,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218	0.027	0.153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D782F60B	WNT4_FZD8	simple:P56705	simple:Q9H461	WNT4	FZD8	True	False	True	I2D	False	0.0	0.216	0.026	0.152	0.0	0.0	0.0	0.0	0.238	0.048	0.173	0.0	0.0	0.0	0.0	0.235	0.045	0.17	0.0	0.0	0.0	0.0	0.283	0.092	0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.442	0.251	0.377	0.0	0.0	0.0	0.0	0.277	0.086	0.212	0.0	0.0	0.0
CPI-SS0B2D5BA95	WNT5A_FZD1	simple:P41221	simple:Q9UP38	WNT5A	FZD1	True	False	True	curated	False	0.136	0.353	0.491	0.415	0.216	0.724	0.151	0.141	0.358	0.496	0.42	0.221	0.729	0.156	0.463	0.679	0.817	0.741	0.543	1.05	0.477	0.226	0.442	0.58	0.504	0.306	0.813	0.24	0.226	0.442	0.581	0.505	0.306	0.814	0.241	0.334	0.551	0.689	0.613	0.414	0.922	0.349	0.05	0.267	0.405	0.329	0.13	0.638	0.065
CPI-SS0DC5ADBF1	WNT1_FZD1	simple:P04628	simple:Q9UP38	WNT1	FZD1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.235	0.374	0.298	0.099	0.607	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CA020C34	WNT4_FZD1	simple:P56705	simple:Q9UP38	WNT4	FZD1	True	False	True	I2D	False	0.018	0.234	0.373	0.297	0.098	0.606	0.033	0.04	0.256	0.394	0.318	0.12	0.627	0.054	0.037	0.253	0.392	0.315	0.117	0.625	0.052	0.084	0.3	0.439	0.363	0.164	0.672	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.243	0.46	0.598	0.522	0.323	0.831	0.258	0.078	0.295	0.433	0.357	0.158	0.666	0.093
CPI-SS0E4DE8215	WNT2_FZD1	simple:P09544	simple:Q9UP38	WNT2	FZD1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.237	0.375	0.299	0.101	0.608	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.687	0.903	1.041	0.965	0.767	1.274	0.701	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E7523314	WNT3_FZD1	simple:P56703	simple:Q9UP38	WNT3	FZD1	True	False	True	I2D	False	0.019	0.235	0.374	0.297	0.099	0.607	0.034	0.108	0.324	0.463	0.387	0.188	0.696	0.123	0.301	0.518	0.656	0.58	0.381	0.889	0.316	0.248	0.464	0.603	0.526	0.328	0.836	0.263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101	0.317	0.456	0.38	0.181	0.689	0.116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D81C6C1D	WNT7B_FZD1	simple:P56706	simple:Q9UP38	WNT7B	FZD1	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.275	0.414	0.338	0.139	0.647	0.074	0.042	0.258	0.397	0.321	0.122	0.63	0.057	0.091	0.307	0.446	0.369	0.171	0.679	0.106	0.018	0.235	0.373	0.297	0.098	0.606	0.033	0.021	0.237	0.375	0.299	0.101	0.608	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01C2BA5C8	WNT5A_FZD2	simple:P41221	simple:Q14332	WNT5A	FZD2	True	False	True	curated	False	0.0	0.122	0.138	0.149	0.257	0.161	0.0	0.0	0.127	0.143	0.153	0.262	0.166	0.0	0.0	0.448	0.464	0.475	0.583	0.487	0.0	0.0	0.211	0.227	0.238	0.346	0.25	0.0	0.0	0.211	0.227	0.238	0.346	0.25	0.0	0.0	0.32	0.336	0.346	0.455	0.359	0.0	0.0	0.036	0.052	0.063	0.171	0.075	0.0
CPI-SS02C418D99	WNT2_FZD2	simple:P09544	simple:Q14332	WNT2	FZD2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.022	0.033	0.141	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.672	0.688	0.699	0.807	0.711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	BMP7	SLAMF1	True	False	True	InnateDB-All	False	1.355	0.341	0.133	0.168	0.445	0.069	1.363	1.624	0.611	0.402	0.437	0.714	0.338	1.632	1.686	0.673	0.465	0.499	0.777	0.4	1.694	1.657	0.643	0.435	0.47	0.747	0.371	1.665	1.319	0.306	0.097	0.132	0.41	0.033	1.327	1.375	0.362	0.153	0.188	0.465	0.089	1.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E32BEF02	WNT5A_FZD5	simple:P41221	simple:Q13467	WNT5A	FZD5	True	False	True	curated	False	0.262	0.239	0.192	0.371	0.223	0.162	0.161	0.267	0.243	0.197	0.375	0.228	0.167	0.166	0.588	0.565	0.519	0.697	0.549	0.488	0.487	0.351	0.328	0.282	0.46	0.312	0.251	0.25	0.352	0.328	0.282	0.46	0.313	0.251	0.25	0.46	0.437	0.39	0.568	0.421	0.36	0.359	0.176	0.153	0.106	0.285	0.137	0.076	0.075
CPI-SS05550A895	WNT7A_FZD5	simple:O00755	simple:Q13467	WNT7A	FZD5	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196	0.172	0.126	0.304	0.157	0.095	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.144	0.12	0.074	0.252	0.105	0.044	0.042	0.144	0.121	0.074	0.253	0.105	0.044	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D4F593F1	WNT5A_EPHA7	simple:P41221	simple:Q15375	WNT5A	EPHA7	True	False	True	InnateDB-All	False	0.0	0.132	0.202	0.129	0.0	0.0	0.121	0.0	0.136	0.207	0.134	0.0	0.0	0.126	0.0	0.458	0.528	0.455	0.0	0.0	0.447	0.0	0.221	0.291	0.218	0.0	0.0	0.21	0.0	0.221	0.291	0.218	0.0	0.0	0.21	0.0	0.329	0.4	0.327	0.0	0.0	0.319	0.0	0.045	0.116	0.043	0.0	0.0	0.035
CPI-SS01DCC7684	EFNA2_EPHA7	simple:O43921	simple:Q15375	EFNA2	EPHA7	False	False	True	curated	False	0.0	0.018	0.088	0.015	0.0	0.0	0.007	0.0	0.155	0.225	0.152	0.0	0.0	0.144	0.0	0.119	0.189	0.116	0.0	0.0	0.108	0.0	0.118	0.188	0.115	0.0	0.0	0.107	0.0	0.119	0.19	0.117	0.0	0.0	0.109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.099	0.026	0.0	0.0	0.018
CPI-SS03E450F99	EFNA1_EPHA7	simple:P20827	simple:Q15375	EFNA1	EPHA7	True	False	True	curated	False	0.0	0.344	0.414	0.341	0.0	0.0	0.333	0.0	3.603	3.674	3.601	0.0	0.0	3.593	0.0	3.069	3.139	3.066	0.0	0.0	3.058	0.0	3.546	3.616	3.543	0.0	0.0	3.535	0.0	0.634	0.704	0.631	0.0	0.0	0.623	0.0	1.335	1.405	1.332	0.0	0.0	1.324	0.0	0.583	0.653	0.58	0.0	0.0	0.572
CPI-SS0D5DBB634	EFNA3_EPHA7	simple:P52797	simple:Q15375	EFNA3	EPHA7	False	False	True	curated	False	0.0	0.025	0.095	0.022	0.0	0.0	0.014	0.0	0.352	0.422	0.349	0.0	0.0	0.341	0.0	0.284	0.354	0.281	0.0	0.0	0.273	0.0	0.362	0.432	0.359	0.0	0.0	0.351	0.0	0.014	0.084	0.011	0.0	0.0	0.003	0.0	0.018	0.088	0.015	0.0	0.0	0.007	0.0	0.014	0.085	0.012	0.0	0.0	0.004
CPI-SS0F81DBF22	EFNA4_EPHA7	simple:P52798	simple:Q15375	EFNA4	EPHA7	True	False	True	curated	False	0.0	0.123	0.193	0.12	0.0	0.0	0.112	0.0	0.849	0.919	0.846	0.0	0.0	0.838	0.0	0.636	0.707	0.634	0.0	0.0	0.626	0.0	0.772	0.842	0.769	0.0	0.0	0.761	0.0	0.033	0.103	0.03	0.0	0.0	0.022	0.0	0.055	0.126	0.053	0.0	0.0	0.045	0.0	0.195	0.266	0.193	0.0	0.0	0.184
CPI-SS028688B7B	EFNA5_EPHA7	simple:P52803	simple:Q15375	EFNA5	EPHA7	False	False	True	curated	False	0.0	0.077	0.147	0.074	0.0	0.0	0.066	0.0	0.691	0.762	0.689	0.0	0.0	0.68	0.0	0.702	0.772	0.699	0.0	0.0	0.691	0.0	0.885	0.955	0.882	0.0	0.0	0.874	0.0	0.213	0.283	0.21	0.0	0.0	0.202	0.0	1.003	1.073	1.0	0.0	0.0	0.992	0.0	0.358	0.428	0.355	0.0	0.0	0.347
CPI-SS0C56C483F	WNT5A_ANTXR1	simple:P41221	simple:Q9H6X2	WNT5A	ANTXR1	True	False	True	InnateDB-All	False	0.146	0.282	0.196	0.234	0.295	1.518	0.173	0.151	0.287	0.201	0.239	0.3	1.522	0.178	0.472	0.608	0.522	0.56	0.621	1.844	0.499	0.235	0.371	0.285	0.323	0.384	1.607	0.262	0.235	0.371	0.285	0.323	0.384	1.607	0.262	0.344	0.48	0.394	0.432	0.493	1.715	0.371	0.06	0.196	0.11	0.148	0.209	1.432	0.087
CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	GDF11	ANTXR1	True	False	True	InnateDB-All	False	0.097	0.233	0.147	0.185	0.246	1.469	0.124	0.194	0.33	0.244	0.282	0.343	1.566	0.221	0.167	0.304	0.218	0.256	0.317	1.539	0.195	0.166	0.303	0.216	0.255	0.315	1.538	0.194	0.173	0.31	0.223	0.262	0.323	1.545	0.201	0.116	0.253	0.167	0.205	0.266	1.488	0.144	0.065	0.201	0.115	0.153	0.214	1.437	0.092
CPI-SS0E7CBFD03	WNT5A_ROR2	simple:P41221	simple:Q01974	WNT5A	ROR2	True	False	True	I2D	False	0.0	0.161	0.185	0.178	0.0	0.464	0.0	0.0	0.166	0.19	0.183	0.0	0.469	0.0	0.0	0.487	0.511	0.504	0.0	0.79	0.0	0.0	0.25	0.274	0.268	0.0	0.554	0.0	0.0	0.25	0.275	0.268	0.0	0.554	0.0	0.0	0.359	0.383	0.376	0.0	0.662	0.0	0.0	0.075	0.099	0.092	0.0	0.378	0.0
CPI-SS00A6240B6	WNT1_ROR2	simple:P04628	simple:Q01974	WNT1	ROR2	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.068	0.061	0.0	0.347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS002673EFE	WNT5A_FZD3	simple:P41221	simple:Q9NPG1	WNT5A	FZD3	True	False	True	curated	False	0.265	0.56	0.51	0.758	0.261	0.365	0.401	0.27	0.564	0.515	0.763	0.266	0.37	0.406	0.591	0.886	0.836	1.084	0.587	0.691	0.727	0.354	0.649	0.6	0.847	0.35	0.454	0.49	0.355	0.649	0.6	0.848	0.351	0.454	0.49	0.463	0.757	0.708	0.956	0.459	0.563	0.599	0.179	0.474	0.424	0.672	0.175	0.279	0.315
CPI-SS014B0FCD2	WNT1_FZD3	simple:P04628	simple:Q9NPG1	WNT1	FZD3	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.442	0.393	0.641	0.144	0.248	0.284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F26BB901	WNT2_FZD3	simple:P09544	simple:Q9NPG1	WNT2	FZD3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149	0.444	0.395	0.642	0.145	0.249	0.285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.815	1.11	1.061	1.308	0.811	0.915	0.951	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS073F3FAD5	WNT5A_ROR1	simple:P41221	simple:Q01973	WNT5A	ROR1	True	False	True	IMEx	False	0.157	0.183	0.155	0.151	0.305	0.484	0.174	0.162	0.188	0.16	0.156	0.309	0.489	0.179	0.483	0.509	0.481	0.477	0.631	0.81	0.5	0.246	0.272	0.245	0.24	0.394	0.573	0.264	0.246	0.272	0.245	0.241	0.394	0.573	0.264	0.355	0.381	0.353	0.349	0.503	0.682	0.372	0.071	0.097	0.069	0.065	0.219	0.398	0.088
CPI-SS0179FBFD3	TNFRSF10A_TNFSF10	simple:O00220	simple:P50591	TNFRSF10A	TNFSF10	True	True	False	curated	False	0.807	2.831	3.082	2.606	3.265	2.413	2.079	1.323	3.348	3.599	3.122	3.782	2.93	2.596	0.94	2.964	3.215	2.739	3.398	2.546	2.212	1.267	3.292	3.543	3.066	3.725	2.873	2.539	0.635	2.66	2.911	2.434	3.094	2.242	1.908	0.682	2.706	2.957	2.481	3.14	2.288	1.954	0.846	2.871	3.122	2.645	3.305	2.453	2.119
CPI-SS0AD0ED887	TNFRSF11B_TNFSF10	simple:O00300	simple:P50591	TNFRSF11B	TNFSF10	True	False	False	curated	False	0.506	2.531	2.782	2.305	2.964	2.112	1.778	0.738	2.762	3.013	2.537	3.196	2.344	2.01	0.531	2.556	2.807	2.33	2.99	2.138	1.804	0.557	2.581	2.832	2.356	3.015	2.163	1.829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.445	2.469	2.72	2.244	2.903	2.051	1.717
CPI-SS0898D7F7F	TNFRSF10B_TNFSF10	simple:O14763	simple:P50591	TNFRSF10B	TNFSF10	True	True	False	curated	False	1.133	3.157	3.408	2.931	3.591	2.739	2.405	1.462	3.486	3.737	3.261	3.92	3.068	2.734	0.89	2.915	3.166	2.689	3.349	2.497	2.163	1.299	3.324	3.575	3.098	3.758	2.906	2.572	1.031	3.056	3.307	2.83	3.49	2.638	2.304	0.754	2.779	3.03	2.553	3.213	2.361	2.027	1.109	3.134	3.385	2.908	3.568	2.716	2.382
